customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,Charges.Monthly,Charges.Total,Cuentas_Diarias,PaymentMethod_bank transfer (automatic),PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,ServiciosContratados,Cancelacion
7319znrtr,0,0,0,1,1,25,1,0,0,0,0,0,0,0,0,1,0,19.6,411.15,0.6533333333333334,False,False,True,False,1,No Canceló
7321kksdu,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,2,0,20.5,696.8,0.6833333333333333,False,False,False,True,1,No Canceló
7321pkuyw,1,1,0,0,0,11,1,1,2,0,0,0,1,1,0,0,0,90.15,987.95,3.0050000000000003,False,False,True,False,4,Canceló
7321vgnku,0,1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,70.35,120.25,2.3449999999999998,False,False,True,False,1,No Canceló
7321znsla,0,0,0,1,1,13,0,0,1,1,1,0,1,0,0,2,0,40.55,590.35,1.3516666666666666,False,False,False,True,3,No Canceló
7322ocwhc,0,0,1,1,0,72,1,1,2,1,1,1,1,0,0,2,1,93.05,6735.05,3.1016666666666666,True,False,False,False,6,No Canceló
7325enzfi,0,1,0,0,0,39,0,0,1,1,1,0,1,0,0,1,1,40.3,1630.4,1.3433333333333333,True,False,False,False,3,No Canceló
7326rigqz,0,0,0,1,1,6,1,0,2,0,0,0,0,0,0,0,1,69.8,377.85,2.3266666666666667,False,False,True,False,1,No Canceló
7328owmom,0,1,0,0,1,31,1,0,0,0,0,0,0,0,0,1,0,20.1,589.25,0.67,False,True,False,False,1,No Canceló
7328zjajo,0,1,0,1,1,59,1,0,0,0,0,0,0,0,0,2,0,19.5,1222.65,0.65,False,True,False,False,1,No Canceló
7330wzlnc,1,1,0,0,0,5,1,1,2,0,1,0,0,1,0,0,1,90.8,455.5,3.0266666666666664,False,False,True,False,4,Canceló
7336rllrh,0,0,0,1,0,27,1,1,1,1,0,0,1,1,1,1,0,80.85,2204.35,2.695,False,False,False,True,6,No Canceló
7337cinud,0,1,0,1,1,8,1,0,0,0,0,0,0,0,0,2,0,19.5,159.35,0.65,True,False,False,False,1,No Canceló
7338eriva,0,0,0,0,1,39,0,0,1,1,0,0,1,1,0,1,0,45.05,1790.6,1.5016666666666665,True,False,False,False,3,No Canceló
7339pogzn,0,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,50.7,214.55,1.6900000000000002,False,False,True,False,2,No Canceló
7340kefqe,0,1,0,1,1,51,0,0,1,1,0,0,1,0,0,2,0,34.2,1782.0,1.1400000000000001,True,False,False,False,2,No Canceló
7341lxcaf,1,0,0,1,0,4,1,1,2,0,0,0,0,0,0,0,1,74.65,301.4,2.4883333333333337,False,False,True,False,2,Canceló
7343eobeu,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,23.6,89.05,0.7866666666666667,False,False,False,True,2,No Canceló
7346medwm,0,1,0,0,0,59,1,1,2,0,1,1,0,0,0,0,1,83.25,4949.1,2.775,False,False,True,False,4,No Canceló
7349almux,0,0,0,0,0,37,1,0,1,1,1,1,1,0,0,2,0,65.6,2313.8,2.1866666666666665,True,False,False,False,5,No Canceló
7351kyhqh,0,1,1,0,0,7,1,0,1,0,1,1,0,1,0,0,1,64.95,493.65,2.165,False,False,True,False,4,No Canceló
7351mhqvu,0,1,0,0,0,6,0,0,1,1,1,0,1,0,1,0,0,50.95,307.6,1.6983333333333335,False,True,False,False,4,No Canceló
7353yowfp,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,20.25,129.15,0.675,False,False,False,True,1,No Canceló
7354oijlx,0,0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,1,75.85,724.65,2.5283333333333333,False,False,True,False,2,No Canceló
7356aynjp,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,23.9,97.5,0.7966666666666666,False,False,True,False,2,No Canceló
7356iwlfw,0,0,0,1,1,46,1,1,2,0,1,0,0,0,0,0,1,80.0,3769.7,2.6666666666666665,True,False,False,False,3,No Canceló
7359ptsxy,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,45.75,45.75,1.525,False,False,True,False,1,Canceló
7359ssbjk,1,1,1,0,0,64,1,0,1,1,1,0,1,1,0,2,1,70.2,4481.0,2.3400000000000003,False,True,False,False,5,Canceló
7359wwyjv,0,0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,0,114.45,8375.05,3.815,False,True,False,False,8,No Canceló
7361ypxfs,0,1,1,0,0,28,1,1,1,0,1,1,1,0,0,0,0,64.45,1867.6,2.1483333333333334,True,False,False,False,5,No Canceló
7363qtbiw,0,1,0,1,0,9,1,0,2,0,0,0,0,0,1,0,1,79.75,769.1,2.658333333333333,False,False,True,False,2,No Canceló
7365bvcjh,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,24.4,24.4,0.8133333333333332,False,False,True,False,0,No Canceló
7369trpfd,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,18.8,279.2,0.6266666666666667,False,False,False,True,1,No Canceló
7375wmvmt,0,0,1,1,0,71,1,0,2,0,1,1,1,0,1,2,1,95.5,6707.15,3.183333333333333,False,True,False,False,5,No Canceló
7377dmmri,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,47.8,92.45,1.5933333333333333,False,False,True,False,2,Canceló
7379fniuj,0,0,0,0,0,2,1,0,2,1,1,0,0,1,1,0,0,100.2,198.5,3.3400000000000003,False,False,True,False,5,No Canceló
7379pokdz,1,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,1,70.3,208.85,2.3433333333333333,False,False,True,False,1,Canceló
7382dfjtu,0,0,0,0,0,18,1,0,1,0,0,1,1,0,0,0,0,55.2,1058.1,1.84,False,True,False,False,3,No Canceló
7384ghbpi,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,35.15,99.75,1.1716666666666666,False,False,True,False,1,Canceló
7389kbfit,0,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,1,30.25,63.75,1.0083333333333333,False,False,False,True,1,No Canceló
7392yypyj,0,0,0,0,0,22,1,1,2,0,1,0,0,1,1,0,1,100.65,2415.95,3.355,False,False,True,False,5,No Canceló
7394fkdnk,1,1,0,1,0,9,1,0,2,0,0,0,0,1,1,0,0,89.45,853.1,2.981666666666667,False,False,True,False,3,Canceló
7394lwlyn,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,70.15,123.8,2.3383333333333334,False,False,True,False,1,No Canceló
7395igjos,1,0,1,1,0,17,1,0,2,0,0,0,0,0,1,0,0,81.5,1329.2,2.716666666666667,True,False,False,False,2,Canceló
7395xwzoy,0,0,0,0,0,20,0,0,1,1,1,1,1,1,0,0,1,55.0,1165.55,1.8333333333333333,False,True,False,False,5,No Canceló
7396vjuzb,0,0,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,45.25,155.35,1.5083333333333333,False,False,False,True,1,No Canceló
7398hpyzq,0,0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,90.55,6404.0,3.018333333333333,True,False,False,False,8,No Canceló
7398lxgyx,0,0,0,1,0,44,1,1,2,1,0,1,0,0,0,0,1,84.8,3626.35,2.8266666666666667,False,True,False,False,4,No Canceló
7398sknqz,0,1,0,1,0,3,1,1,2,0,0,0,0,1,1,0,0,94.9,273.2,3.1633333333333336,False,False,True,False,4,No Canceló
7399qhbjs,0,1,0,1,1,72,1,1,1,1,1,0,1,0,0,2,0,66.75,4760.3,2.225,False,True,False,False,5,No Canceló
7401jixnm,0,1,0,1,1,54,1,1,1,1,1,1,1,1,1,2,0,91.3,4965.0,3.0433333333333334,False,True,False,False,8,No Canceló
7401rubnk,0,1,0,1,0,18,1,0,2,1,0,0,0,0,0,0,0,74.8,1438.05,2.493333333333333,False,False,True,False,2,No Canceló
7402eyfxx,0,0,1,0,0,26,1,1,2,0,0,0,0,1,1,0,1,93.6,2404.1,3.1199999999999997,False,False,True,False,4,No Canceló
7402pwyjj,0,1,0,1,0,53,1,1,2,0,0,0,1,0,1,1,1,91.15,4862.5,3.0383333333333336,False,False,True,False,4,No Canceló
7404jlkqg,0,1,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,57.55,161.45,1.9183333333333332,False,False,True,False,3,No Canceló
7407sujiz,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,20.6,541.5,0.6866666666666668,False,False,False,True,1,No Canceló
7408ofwxj,0,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,89.8,6510.45,2.993333333333333,False,True,False,False,8,No Canceló
7409jurkq,0,1,0,1,0,53,1,1,2,0,1,1,1,1,1,1,1,111.8,5809.75,3.7266666666666666,True,False,False,False,7,No Canceló
7409kiutl,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,71.0,71.0,2.3666666666666667,False,False,True,False,1,Canceló
7410ktvfv,1,0,0,1,0,18,1,0,1,0,0,1,0,0,0,0,1,49.55,878.35,1.6516666666666666,False,False,False,True,2,Canceló
7410oiedu,0,0,0,0,0,10,1,0,2,1,0,1,0,0,0,0,1,79.85,887.35,2.6616666666666666,False,False,False,True,3,No Canceló
7410ytjik,1,1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,75.45,480.75,2.515,False,False,False,True,2,Canceló
7416cktep,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,2,1,19.6,1134.25,0.6533333333333334,True,False,False,False,1,No Canceló
7421zlupa,0,1,0,0,0,8,0,0,1,0,1,0,0,0,0,0,1,29.25,226.95,0.975,False,False,False,True,1,No Canceló
7422wnbty,0,0,0,1,0,33,1,1,2,0,1,1,0,0,1,0,1,93.35,3092.0,3.1116666666666664,False,False,True,False,5,No Canceló
7426gswpo,0,0,1,0,0,64,1,1,2,1,1,0,0,1,1,0,1,103.5,6548.65,3.45,True,False,False,False,6,No Canceló
7426rhzgu,0,0,0,0,0,9,1,0,2,0,0,0,1,1,1,0,1,95.9,827.45,3.1966666666666668,True,False,False,False,4,No Canceló
7426weijx,0,0,1,1,1,60,1,1,2,1,0,0,0,0,0,0,1,80.95,4859.1,2.6983333333333333,False,False,True,False,3,No Canceló
7427aufpy,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,2,0,19.65,1008.7,0.6549999999999999,False,True,False,False,1,No Canceló
7432ffvar,0,1,0,1,1,46,1,0,2,0,0,1,1,0,1,1,0,90.95,4236.6,3.0316666666666667,True,False,False,False,4,No Canceló
7434shxls,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20.9,20.9,0.6966666666666667,False,False,False,True,1,Canceló
7435znuyy,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,20.6,116.6,0.6866666666666668,False,False,False,True,1,No Canceló
7439dkztw,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,80.55,80.55,2.685,False,False,True,False,2,No Canceló
7442ygzfk,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,49.8,49.8,1.66,False,True,False,False,2,No Canceló
7445wmrbw,0,1,0,0,0,48,1,1,1,0,1,1,1,1,0,1,1,73.85,3581.4,2.4616666666666664,True,False,False,False,6,No Canceló
7446kqiso,0,0,0,1,1,45,1,1,2,0,1,1,1,1,1,2,1,109.75,4900.65,3.658333333333333,True,False,False,False,7,No Canceló
7446sfaoa,0,1,0,1,0,37,1,0,0,0,0,0,0,0,0,1,1,19.85,717.5,0.6616666666666667,True,False,False,False,1,No Canceló
7446ypode,0,0,1,0,0,11,1,1,1,1,1,0,0,0,0,0,0,60.25,662.95,2.0083333333333333,True,False,False,False,4,No Canceló
7449hvpiv,0,0,0,1,1,55,1,1,2,0,0,1,0,1,0,0,1,90.4,5099.15,3.0133333333333336,False,True,False,False,4,No Canceló
7450nwrtr,1,0,1,0,0,12,1,1,2,0,0,1,0,1,1,0,1,99.45,1200.15,3.315,False,False,True,False,5,Canceló
7452folon,0,0,0,0,1,39,1,1,0,0,0,0,0,0,0,1,0,25.45,958.45,0.8483333333333333,True,False,False,False,2,No Canceló
7459imvyu,0,0,0,0,0,38,1,1,1,1,1,1,1,0,0,0,0,69.95,2657.55,2.3316666666666666,False,False,True,False,6,No Canceló
7459rrwqz,1,1,0,0,0,15,1,1,1,1,0,0,0,0,1,0,1,64.65,994.55,2.1550000000000002,True,False,False,False,4,Canceló
7460itwwp,0,1,1,1,0,45,1,0,2,0,0,1,0,0,1,0,1,86.1,3861.45,2.8699999999999997,False,False,True,False,3,No Canceló
7463ifmqu,0,1,0,1,0,72,1,0,0,0,0,0,0,0,0,2,0,20.05,1423.65,0.6683333333333333,True,False,False,False,1,No Canceló
7465zzrvx,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,70.35,70.35,2.3449999999999998,False,False,True,False,1,No Canceló
7469lkbci,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,2,0,18.95,326.8,0.6316666666666666,False,True,False,False,1,No Canceló
7470dynoe,0,0,0,0,0,53,1,0,1,0,0,1,0,0,1,1,1,61.1,3357.9,2.0366666666666666,False,False,True,False,3,No Canceló
7470mcqtk,1,1,0,1,0,13,0,0,1,0,0,1,0,1,1,0,1,48.75,633.4,1.625,True,False,False,False,3,Canceló
7471mqpos,0,0,1,1,1,71,1,1,1,0,1,1,1,0,1,1,1,72.9,5139.65,2.43,True,False,False,False,6,No Canceló
7471wnsuf,0,0,0,1,0,60,1,1,0,0,0,0,0,0,0,1,0,24.15,1505.9,0.8049999999999999,True,False,False,False,2,No Canceló
7472eqoav,0,0,1,1,1,71,1,0,2,1,1,1,0,0,0,1,1,86.7,6179.35,2.89,True,False,False,False,4,No Canceló
7473zbdsn,0,1,0,1,1,14,1,0,0,0,0,0,0,0,0,2,0,18.8,255.55,0.6266666666666667,False,False,False,True,1,No Canceló
7479nitws,1,0,0,0,0,7,1,1,2,0,0,1,0,1,0,0,1,89.35,631.85,2.978333333333333,False,True,False,False,4,Canceló
7480qnvzj,1,0,1,0,0,50,1,1,2,0,0,0,0,1,1,0,1,95.7,4816.7,3.19,False,False,True,False,4,Canceló
7480splef,0,0,0,1,1,69,1,1,0,0,0,0,0,0,0,2,1,26.0,1796.55,0.8666666666666667,True,False,False,False,2,No Canceló
7481atqqs,1,1,1,0,0,49,1,1,2,0,0,1,0,0,1,0,1,90.85,4515.85,3.0283333333333333,False,True,False,False,4,Canceló
7483iqwib,0,0,0,1,1,37,1,1,2,0,1,1,0,1,0,0,1,92.95,3415.25,3.0983333333333336,False,False,True,False,5,No Canceló
7486ksrvi,1,0,0,0,0,43,1,1,2,0,0,0,1,1,1,1,1,100.0,4211.55,3.3333333333333335,False,False,True,False,5,Canceló
7488mxjiv,1,1,0,0,0,4,1,1,2,0,0,0,0,1,0,0,1,85.65,321.65,2.855,False,False,True,False,3,Canceló
7492tafjd,0,0,0,1,1,7,0,0,1,1,1,1,0,0,0,2,0,38.55,280.0,1.285,False,False,False,True,3,No Canceló
7493gvfio,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,2,0,20.55,1252.85,0.685,False,True,False,False,1,No Canceló
7493tpuwz,1,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,79.15,79.15,2.6383333333333336,False,False,True,False,3,Canceló
7495ookfy,1,1,1,1,0,8,1,1,2,0,1,0,0,0,0,0,1,80.65,633.3,2.6883333333333335,False,True,False,False,3,Canceló
7501iwung,0,1,0,1,1,61,1,0,1,0,0,1,1,1,1,2,1,73.8,4616.05,2.46,True,False,False,False,5,No Canceló
7501vtylj,0,1,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,51.55,106.2,1.7183333333333333,False,False,False,True,2,No Canceló
7502bnygs,0,1,0,1,0,46,1,0,1,0,1,0,0,1,1,0,1,69.1,3168.0,2.3033333333333332,False,True,False,False,4,No Canceló
7503epszw,0,1,0,1,1,64,1,1,0,0,0,0,0,0,0,2,1,24.05,1559.15,0.8016666666666666,False,False,False,True,2,No Canceló
7503mioga,0,1,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,89.85,6697.35,2.9949999999999997,True,False,False,False,8,No Canceló
7503qqrvf,1,0,1,1,0,16,1,0,2,0,1,0,0,0,0,0,1,74.3,1178.25,2.4766666666666666,False,True,False,False,2,Canceló
7503zguzj,1,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,84.65,84.65,2.8216666666666668,False,False,False,True,3,Canceló
7504uwhnb,0,0,0,0,0,25,1,0,2,0,0,0,0,0,0,0,0,69.75,1729.35,2.325,False,False,True,False,1,No Canceló
7508dqakk,0,1,0,0,0,64,1,1,1,1,1,1,1,1,1,2,1,86.4,5442.05,2.8800000000000003,False,True,False,False,8,No Canceló
7508kbimb,0,0,0,1,1,24,1,0,1,1,0,1,0,0,0,1,1,56.25,1454.25,1.875,False,True,False,False,3,No Canceló
7508mybog,1,0,0,1,0,14,1,1,2,0,0,0,0,1,0,0,1,86.1,1235.55,2.8699999999999997,False,False,True,False,3,Canceló
7508smhxl,0,1,1,0,0,15,1,1,2,0,1,0,0,1,0,0,0,89.0,1288.3,2.966666666666667,False,True,False,False,4,No Canceló
7511ymxvq,1,0,0,0,0,9,0,0,1,0,0,0,0,1,1,0,1,45.4,418.8,1.5133333333333332,False,False,True,False,2,Canceló
7515lodfu,0,0,1,0,0,69,1,0,0,0,0,0,0,0,0,2,0,20.3,1356.3,0.6766666666666666,False,True,False,False,1,No Canceló
7516gmhuv,0,0,1,1,0,50,1,1,2,1,0,1,0,1,1,2,1,105.05,5163.3,3.5016666666666665,False,True,False,False,6,No Canceló
7517ldmps,0,1,0,0,0,12,1,0,2,0,1,0,0,0,1,0,1,84.6,1017.35,2.82,False,False,True,False,3,No Canceló
7517sawmo,1,1,0,1,0,19,1,0,2,1,0,0,0,0,0,0,1,73.2,1441.1,2.44,False,False,True,False,2,Canceló
7519jtwqh,0,1,0,0,0,69,1,1,2,0,1,1,1,1,1,2,1,110.5,7455.45,3.683333333333333,True,False,False,False,7,No Canceló
7520hqwju,0,1,0,1,1,66,1,1,1,1,1,1,0,0,0,0,1,67.45,4508.65,2.2483333333333335,True,False,False,False,5,No Canceló
7521afhab,0,1,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,44.8,220.45,1.4933333333333332,False,False,False,True,1,No Canceló
7521yxvzy,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,19.95,58.3,0.6649999999999999,False,False,False,True,1,No Canceló
7524vrlpl,0,0,1,0,0,69,1,1,1,1,0,1,1,0,1,2,0,74.1,5031.0,2.4699999999999998,False,True,False,False,6,No Canceló
7526bezqb,1,0,0,0,0,12,1,1,2,0,0,0,0,1,1,0,1,96.05,1148.1,3.2016666666666667,False,False,True,False,4,Canceló
7526ivlyu,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,19.65,68.35,0.6549999999999999,False,False,False,True,1,No Canceló
7527qnrus,0,0,0,1,1,17,1,1,0,0,0,0,0,0,0,2,1,25.15,412.6,0.8383333333333333,False,False,False,True,2,No Canceló
7529zdfxi,0,0,1,1,0,57,1,1,2,0,1,0,0,0,1,0,1,89.85,4925.35,2.9949999999999997,False,False,True,False,4,No Canceló
7530hdyds,1,1,0,0,0,38,1,0,2,0,1,1,1,0,0,0,1,84.25,3264.5,2.808333333333333,False,True,False,False,4,Canceló
7531gqhme,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,20.05,265.45,0.6683333333333333,False,True,False,False,1,No Canceló
7534bfesc,1,0,1,0,0,24,1,1,2,0,0,0,0,0,0,0,1,76.1,1712.7,2.5366666666666666,False,False,True,False,2,Canceló
7537cbquz,0,0,1,0,0,63,1,1,2,1,1,1,0,1,1,0,1,109.4,7031.45,3.646666666666667,True,False,False,False,7,No Canceló
7537rbwea,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,25.15,25.15,0.8383333333333333,False,False,False,True,0,No Canceló
7538gwhml,1,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,69.65,145.15,2.3216666666666668,False,False,True,False,1,Canceló
7541ylxcl,1,0,0,0,0,36,1,0,1,0,1,0,1,0,1,1,1,65.4,2498.4,2.18,False,False,False,True,4,Canceló
7542cyddm,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,20.05,358.5,0.6683333333333333,False,False,False,True,1,No Canceló
7544zvikx,0,0,0,1,1,58,1,1,2,0,0,1,1,1,1,1,1,105.05,6004.85,3.5016666666666665,True,False,False,False,6,No Canceló
7547eknfs,1,0,0,1,0,42,1,1,2,0,1,1,0,1,0,0,1,95.25,3959.35,3.175,True,False,False,False,5,Canceló
7548sepyi,1,1,0,0,0,5,1,0,2,0,1,0,0,1,1,0,1,96.25,512.45,3.2083333333333335,False,False,True,False,4,Canceló
7549mygpk,1,1,0,1,1,63,1,1,2,1,1,1,0,1,0,0,1,100.55,6215.35,3.3516666666666666,False,False,True,False,6,Canceló
7550wiqva,0,0,0,1,1,50,1,1,2,1,1,1,0,1,1,1,1,108.25,5431.4,3.6083333333333334,False,False,True,False,7,No Canceló
7551dacsp,1,0,0,1,1,6,1,0,1,0,1,1,0,0,0,0,1,55.3,324.25,1.8433333333333333,False,False,False,True,3,Canceló
7551johti,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.5,19.5,0.65,False,False,False,True,1,Canceló
7552keygt,0,0,0,1,0,27,1,0,0,0,0,0,0,0,0,2,0,19.55,520.55,0.6516666666666667,True,False,False,False,1,No Canceló
7554akdqf,0,1,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,45.65,323.45,1.5216666666666667,False,False,False,True,1,No Canceló
7554newdd,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,2,0,25.7,251.6,0.8566666666666667,True,False,False,False,2,No Canceló
7558imlmt,0,0,0,1,1,67,1,0,0,0,0,0,0,0,0,2,1,20.8,1411.9,0.6933333333333334,False,False,False,True,1,No Canceló
7560qjavj,0,1,0,0,0,70,1,0,1,1,0,1,1,1,1,2,0,79.6,5589.45,2.6533333333333333,True,False,False,False,6,No Canceló
7560qrbxh,0,1,0,0,1,48,1,0,0,0,0,0,0,0,0,1,0,19.95,936.7,0.6649999999999999,False,False,False,True,1,No Canceló
7562gsuhk,1,1,0,0,0,16,1,0,2,0,1,1,0,0,1,0,1,93.2,1573.7,3.106666666666667,False,True,False,False,4,Canceló
7562uxtpg,0,1,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,70.15,886.7,2.3383333333333334,False,False,False,True,1,No Canceló
7563biupc,1,0,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,80.6,415.55,2.6866666666666665,False,False,True,False,2,Canceló
7564ghcvb,0,1,0,1,1,72,1,1,2,1,0,0,0,0,0,2,0,79.05,5730.7,2.635,True,False,False,False,3,No Canceló
7566dsrlq,0,1,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,110.15,7998.8,3.671666666666667,False,False,True,False,7,No Canceló
7567ecmcm,0,0,0,0,0,24,1,0,2,0,0,0,0,0,1,0,1,79.85,2001.0,2.6616666666666666,False,True,False,False,2,No Canceló
7568podml,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,45.3,45.3,1.51,False,False,False,True,2,Canceló
7569nmzyq,0,1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,118.75,8672.45,3.9583333333333335,True,False,False,False,8,No Canceló
7570welny,0,1,0,1,0,68,1,1,2,1,1,0,0,0,0,2,1,84.7,5711.05,2.8233333333333333,True,False,False,False,4,No Canceló
7571yxdad,1,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,74.9,147.15,2.496666666666667,False,True,False,False,2,Canceló
7572kpvkk,0,0,0,0,1,62,1,1,2,0,0,1,1,1,1,2,1,104.05,6590.5,3.4683333333333333,False,False,True,False,6,No Canceló
7576aseju,0,1,0,1,1,41,1,0,1,1,0,0,1,1,1,1,1,74.7,3187.65,2.49,False,True,False,False,5,No Canceló
7576jmywv,0,1,1,1,1,46,1,1,2,1,1,0,1,1,1,0,1,110.2,4972.1,3.6733333333333333,False,False,True,False,7,No Canceló
7576oywbn,1,0,1,0,0,3,1,1,2,0,0,0,0,0,0,0,1,76.05,231.8,2.5349999999999997,False,False,True,False,2,Canceló
7577swifr,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,89.25,89.25,2.975,False,False,True,False,3,No Canceló
7579kkloe,0,0,0,1,1,71,1,1,1,1,1,1,1,1,1,2,1,91.25,6589.6,3.0416666666666665,False,False,False,True,8,No Canceló
7579oopec,1,1,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,50.15,115.1,1.6716666666666666,False,True,False,False,2,Canceló
7580ugxnc,1,1,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,54.85,104.2,1.8283333333333334,False,False,False,True,3,Canceló
7581ebbou,0,1,0,0,0,60,1,0,1,0,1,1,1,1,0,1,1,70.15,4224.7,2.3383333333333334,False,True,False,False,5,No Canceló
7586zatgz,0,0,0,0,0,40,1,1,2,0,0,0,0,1,0,0,1,84.9,3369.05,2.83,False,False,True,False,3,No Canceló
7587aovvu,0,0,0,1,1,27,1,1,2,1,1,0,1,1,0,0,0,100.75,2793.55,3.3583333333333334,False,False,True,False,6,No Canceló
7587rznme,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,43.3,123.65,1.4433333333333331,False,False,True,False,1,Canceló
7590vhveg,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,29.85,29.85,0.995,False,False,True,False,1,No Canceló
7593jnwru,1,0,0,1,1,6,1,0,1,0,0,0,0,0,0,0,1,44.6,260.8,1.4866666666666668,True,False,False,False,1,Canceló
7593xfkdi,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,46.3,46.3,1.5433333333333332,False,False,False,True,1,Canceló
7594lznwr,0,0,1,0,0,34,1,0,2,0,0,0,0,0,0,0,0,69.15,2275.1,2.305,False,True,False,False,1,No Canceló
7594rqhxr,1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,79.6,79.6,2.6533333333333333,False,False,True,False,2,Canceló
7595ehcdl,0,0,0,1,1,32,0,0,1,0,0,1,0,1,1,0,0,50.6,1653.45,1.6866666666666668,False,True,False,False,3,No Canceló
7595euivn,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,75.8,75.8,2.5266666666666664,False,False,True,False,2,Canceló
7596iiwyc,0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,2,1,20.25,538.2,0.675,True,False,False,False,1,No Canceló
7596lduxp,0,1,0,0,0,12,1,0,2,1,0,0,0,1,0,1,1,85.15,979.05,2.8383333333333334,False,True,False,False,3,No Canceló
7596zywbb,0,1,0,0,0,65,1,0,1,1,1,0,1,0,0,2,1,59.6,3739.8,1.9866666666666668,False,False,False,True,4,No Canceló
7598uaasy,1,0,0,1,0,2,1,0,2,0,0,1,0,0,0,0,0,76.4,151.8,2.546666666666667,False,False,True,False,2,Canceló
7599fkvxz,1,0,0,1,0,42,1,1,2,0,0,1,1,1,1,0,1,106.15,4512.7,3.5383333333333336,True,False,False,False,6,Canceló
7599ntmdp,0,1,0,1,1,62,0,0,1,1,1,0,1,1,0,2,0,48.7,3008.55,1.6233333333333335,True,False,False,False,4,No Canceló
7601dhfwz,0,1,0,0,0,48,1,1,0,0,0,0,0,0,0,2,0,24.0,1183.05,0.8,False,True,False,False,2,No Canceló
7601gndyk,0,0,0,1,1,35,1,0,0,0,0,0,0,0,0,2,0,19.6,686.95,0.6533333333333334,False,False,False,True,1,No Canceló
